time,quarter,team,player,play,distance,result,assist,points,rebounds,assists,steals,blocks,turnovers,fouls
10:04,2,SIXERS,Embiid,MISS Embiid 10' Pullup Jump Shot,10,Pullup Jump Shot,NA,0,0,0,0,0,0,0
10:01,2,KNICKS,Clarkson,Clarkson REBOUND (Off:0 Def:2),NA,REBOUND,NA,0,1,0,0,0,0,0
09:57,2,KNICKS,Shamet,Shamet 2' Running Dunk (9 PTS) (Clarkson 1 AST),2,Running Dunk,Clarkson,2,0,1,0,0,0,0
09:32,2,SIXERS,George,MISS George 4' Driving Layup,4,Driving Layup,NA,0,0,0,0,0,0,0
09:32,2,KNICKS,Knicks,Knicks Rebound,NA,REBOUND,NA,0,1,0,0,0,0,0
09:21,2,KNICKS,Towns,MISS Towns 5' Pullup Jump Shot,5,Pullup Jump Shot,NA,0,0,0,0,0,0,0
09:21,2,SIXERS,Embiid,Embiid BLOCK (2 BLK),NA,BLOCK,NA,0,0,0,0,1,0,0
09:18,2,SIXERS,Grimes,Grimes REBOUND (Off:0 Def:1),NA,REBOUND,NA,0,1,0,0,0,0,0
09:16,2,SIXERS,Maxey,Maxey 2' Running Finger Roll Layup (6 PTS) (Grimes 1 AST),2,Running Finger Roll Layup,Grimes,2,0,1,0,0,0,0
08:59,2,KNICKS,Hart,Hart 2' Driving Layup (8 PTS),2,Driving Layup,NA,2,0,0,0,0,0,0
08:40,2,SIXERS,Embiid,MISS Embiid 1' Driving Layup,1,Driving Layup,NA,0,0,0,0,0,0,0
08:37,2,KNICKS,Towns,Towns REBOUND (Off:2 Def:1),NA,REBOUND,NA,0,1,0,0,0,0,0
08:23,2,KNICKS,Shamet,MISS Shamet 27' 3PT Jump Shot,27,3PT Jump Shot,NA,0,0,0,0,0,0,0
08:21,2,KNICKS,Clarkson,Clarkson REBOUND (Off:1 Def:2),NA,REBOUND,NA,0,1,0,0,0,0,0
08:20,2,KNICKS,Alvarado,Alvarado 30' 3PT Jump Shot (3 PTS) (Clarkson 2 AST),30,3PT Jump Shot,Clarkson,3,0,1,0,0,0,0
08:20,2,KNICKS,Bridges,SUB: Bridges FOR Clarkson,NA,SUB,NA,0,0,0,0,0,0,0
08:20,2,SIXERS,76ERS,76ERS Timeout: Regular (Full 2 Short 0),NA,TIMEOUT,NA,0,0,0,0,0,0,0
08:20,2,KNICKS,Instant Replay,Instant Replay2nd Period (7:50 PM EST),NA,Instant Replay2nd Period (7:50 PM EST),NA,0,0,0,0,0,0,0
08:20,2,KNICKS,Towns,Towns L.B.FOUL (P3.T1) (M.Davis),NA,FOUL,NA,0,0,0,0,0,0,1
08:20,2,SIXERS,Oubre,SUB: Oubre Jr. FOR Edgecombe,NA,SUB,NA,0,0,0,0,0,0,0
08:20,2,KNICKS,Robinson,SUB: Robinson FOR Towns,NA,SUB,NA,0,0,0,0,0,0,0
08:11,2,KNICKS,Hart,Hart P.FOUL (P2.T2) (M.Davis),NA,FOUL,NA,0,0,0,0,0,0,1
