time,quarter,team,player,play,distance,result,assist,points,rebounds,assists,steals,blocks,turnovers,fouls
09:20,2,THUNDER,Wiggins,MISS Wiggins 3PT Jump Shot,NA,3PT Jump Shot,NA,0,0,0,0,0,0,0
09:17,2,SPURS,Harper,Harper REBOUND (Off:0 Def:4),NA,REBOUND,NA,0,1,0,0,0,0,0
09:11,2,SPURS,Harper,Harper 26' 3PT Jump Shot (7 PTS) (Wembanyama 1 AST),26,3PT Jump Shot,Wembanyama,3,0,1,0,0,0,0
09:09,2,THUNDER,THUNDER,THUNDER Timeout: Regular (Full 2 Short 0),NA,TIMEOUT,NA,0,0,0,0,0,0,0
08:49,2,THUNDER,Wiggins,MISS Wiggins 3PT Pullup Jump Shot,NA,3PT Pullup Jump Shot,NA,0,0,0,0,0,0,0
08:45,2,SPURS,Wembanyama,Wembanyama REBOUND (Off:4 Def:5),NA,REBOUND,NA,0,1,0,0,0,0,0
08:23,2,SPURS,Harper,MISS Harper 8' Fadeaway Jumper,8,Fadeaway Jumper,NA,0,0,0,0,0,0,0
08:20,2,THUNDER,Jay.,Jay. Williams REBOUND (Off:0 Def:1),NA,REBOUND,NA,0,1,0,0,0,0,0
08:10,2,THUNDER,Wallace,MISS Wallace 25' 3PT Jump Shot,25,3PT Jump Shot,NA,0,0,0,0,0,0,0
08:08,2,SPURS,Champagnie,Champagnie REBOUND (Off:1 Def:4),NA,REBOUND,NA,0,1,0,0,0,0,0
08:03,2,THUNDER,Caruso,Caruso P.FOUL (P2.T1) (Z.Zarba),NA,FOUL,NA,0,0,0,0,0,0,1
08:03,2,THUNDER,McCain,SUB: McCain FOR Jay. Williams,NA,SUB,NA,0,0,0,0,0,0,0
08:03,2,THUNDER,Holmgren,SUB: Holmgren FOR Wiggins,NA,SUB,NA,0,0,0,0,0,0,0
08:03,2,SPURS,Castle,SUB: Castle FOR Harper,NA,SUB,NA,0,0,0,0,0,0,0
08:03,2,SPURS,Vassell,SUB: Vassell FOR Champagnie,NA,SUB,NA,0,0,0,0,0,0,0
07:49,2,SPURS,Johnson,MISS Johnson 2' Driving Layup,2,Driving Layup,NA,0,0,0,0,0,0,0
07:48,2,SPURS,Wembanyama,Wembanyama REBOUND (Off:5 Def:5),NA,REBOUND,NA,0,1,0,0,0,0,0
07:48,2,SPURS,Wembanyama,Wembanyama Tip Layup Shot (8 PTS),NA,Tip Layup Shot,NA,2,0,0,0,0,0,0
07:37,2,THUNDER,Caruso,Caruso 25' 3PT Jump Shot (13 PTS) (Gilgeous-Alexander 4 AST),25,3PT Jump Shot,Gilgeous-Alexander,3,0,1,0,0,0,0
07:20,2,SPURS,Wembanyama,Wembanyama 2' Cutting Dunk Shot (10 PTS) (Castle 3 AST),2,Cutting Dunk Shot,Castle,2,0,1,0,0,0,0
07:17,2,SPURS,Bryant,Bryant P.FOUL (P1.T2) (M.Ervin),NA,FOUL,NA,0,0,0,0,0,0,1
07:08,2,THUNDER,Caruso,MISS Caruso 3' Driving Layup,3,Driving Layup,NA,0,0,0,0,0,0,0
07:05,2,SPURS,Bryant,Bryant REBOUND (Off:0 Def:1),NA,REBOUND,NA,0,1,0,0,0,0,0
06:53,2,SPURS,Castle,Castle Out of Bounds Lost Ball Turnover (P3.T6),NA,TURNOVER,NA,0,0,0,0,0,1,0
06:42,2,THUNDER,Caruso,Caruso 25' 3PT Jump Shot (16 PTS) (Gilgeous-Alexander 5 AST),25,3PT Jump Shot,Gilgeous-Alexander,3,0,1,0,0,0,0
06:22,2,SPURS,Vassell,MISS Vassell 27' 3PT Jump Shot,27,3PT Jump Shot,NA,0,0,0,0,0,0,0
06:19,2,THUNDER,McCain,McCain REBOUND (Off:0 Def:1),NA,REBOUND,NA,0,1,0,0,0,0,0
06:08,2,THUNDER,Gilgeous-Alexander,Gilgeous-Alexander Lost Ball Turnover (P2.T3),NA,TURNOVER,NA,0,0,0,0,0,1,0
06:08,2,SPURS,Castle,Castle STEAL (1 STL),NA,STEAL,NA,0,0,0,1,0,0,0
06:00,2,SPURS,Johnson,Johnson 4' Driving Finger Roll Layup (8 PTS) (Vassell 1 AST),4,Driving Finger Roll Layup,Vassell,2,0,1,0,0,0,0
05:40,2,THUNDER,Caruso,MISS Caruso 3PT Jump Shot,NA,3PT Jump Shot,NA,0,0,0,0,0,0,0
05:37,2,THUNDER,THUNDER,THUNDER Rebound,NA,REBOUND,NA,0,1,0,0,0,0,0
05:37,2,THUNDER,Hartenstein,SUB: Hartenstein FOR Gilgeous-Alexander,NA,SUB,NA,0,0,0,0,0,0,0
05:37,2,THUNDER,Mitchell,SUB: Mitchell FOR Caruso,NA,SUB,NA,0,0,0,0,0,0,0
05:37,2,THUNDER,Jal.,SUB: Jal. Williams FOR Wallace,NA,SUB,NA,0,0,0,0,0,0,0
05:37,2,SPURS,Kornet,SUB: Kornet FOR Wembanyama,NA,SUB,NA,0,0,0,0,0,0,0
05:37,2,SPURS,Champagnie,SUB: Champagnie FOR Johnson,NA,SUB,NA,0,0,0,0,0,0,0
05:37,2,SPURS,Harper,SUB: Harper FOR Bryant,NA,SUB,NA,0,0,0,0,0,0,0
05:23,2,THUNDER,McCain,McCain Bad Pass Turnover (P1.T4),NA,TURNOVER,NA,0,0,0,0,0,1,0
05:23,2,SPURS,Harper,Harper STEAL (2 STL),NA,STEAL,NA,0,0,0,1,0,0,0
05:07,2,SPURS,Kornet,MISS Kornet 2' Cutting Layup Shot,2,Cutting Layup Shot,NA,0,0,0,0,0,0,0
05:07,2,THUNDER,Hartenstein,Hartenstein BLOCK (1 BLK),NA,BLOCK,NA,0,0,0,0,1,0,0
05:07,2,SPURS,Rebound,Spurs Rebound,NA,REBOUND,NA,0,1,0,0,0,0,0
05:07,2,SPURS,Barnes,SUB: Barnes FOR Castle,NA,SUB,NA,0,0,0,0,0,0,0
05:02,2,SPURS,Barnes,MISS Barnes 3' Layup,3,Layup,NA,0,0,0,0,0,0,0
05:00,2,THUNDER,Holmgren,Holmgren REBOUND (Off:0 Def:3),NA,REBOUND,NA,0,1,0,0,0,0,0
04:54,2,THUNDER,McCain,MISS McCain 25' 3PT Jump Shot,25,3PT Jump Shot,NA,0,0,0,0,0,0,0
04:50,2,SPURS,Kornet,Kornet REBOUND (Off:0 Def:1),NA,REBOUND,NA,0,1,0,0,0,0,0
04:31,2,SPURS,Harper,MISS Harper 4' Driving Layup,4,Driving Layup,NA,0,0,0,0,0,0,0
04:31,2,THUNDER,Hartenstein,Hartenstein BLOCK (2 BLK),NA,BLOCK,NA,0,0,0,0,1,0,0
04:28,2,THUNDER,McCain,McCain REBOUND (Off:0 Def:2),NA,REBOUND,NA,0,1,0,0,0,0,0
04:26,2,SPURS,Kornet,Kornet S.FOUL (P1.T3) (Z.Zarba),NA,FOUL,NA,0,0,0,0,0,0,1
04:26,2,UNKNOWN,Instant,Instant Replay2nd Period (9:24 PM EST),NA,Instant Replay2nd Period (9:24 PM EST),NA,0,0,0,0,0,0,0
04:26,2,SPURS,Castle,SUB: Castle FOR Harper,NA,SUB,NA,0,0,0,0,0,0,0
04:26,2,THUNDER,Holmgren,Holmgren Free Throw 1 of 2 (1 PTS),NA,Free Throw 1 of 2,NA,1,0,0,0,0,0,0
04:26,2,THUNDER,Holmgren,Holmgren Free Throw 2 of 2 (2 PTS),NA,Free Throw 2 of 2,NA,1,0,0,0,0,0,0
04:16,2,SPURS,Vassell,Vassell 15' Turnaround Jump Shot (2 PTS) (Kornet 1 AST),15,Turnaround Jump Shot,Kornet,2,0,1,0,0,0,0
04:01,2,THUNDER,Jal.,MISS Jal. Williams 7' Driving Floating Bank Jump Shot,7,Williams 7' Driving Floating Bank Jump Shot,NA,0,0,0,0,0,0,0
03:58,2,SPURS,Champagnie,Champagnie REBOUND (Off:1 Def:5),NA,REBOUND,NA,0,1,0,0,0,0,0
